# psi iota logL logPrior
1.104233285983347024e+00 2.002191881572207510e+00 1.063769741916064930e+02 -1.933966140919495036e+00
3.526604682825369985e-01 2.217104622450922324e+00 1.063787062287027538e+02 -2.063132173016468229e+00
2.765850169027785022e+00 1.244958073523937170e+00 1.063826561607796179e+02 -1.891929181931134796e+00
2.853376100379740876e+00 1.997172407945301043e+00 1.063855370869583226e+02 -1.931670864424856138e+00
1.318953118823810833e+00 1.216324175883525704e+00 1.063991704229759137e+02 -1.902063827083087855e+00
3.088400701570652274e+00 2.106149127725218229e+00 1.064001469246763207e+02 -1.988596818035765601e+00
7.337263019338685632e-01 1.043591437809702871e+00 1.064152802181679078e+02 -1.983808774609763681e+00
3.010989815805286796e+00 2.068791345924470448e+00 1.064233800610091549e+02 -1.967368588752735903e+00
2.719060729729564141e+00 1.237709571780665874e+00 1.064267250866693928e+02 -1.894407633815936354e+00
1.980610162284100584e+00 9.932366461679609237e-01 1.064360144499827783e+02 -2.014855907299489601e+00
3.106879970788426704e+00 1.104828275943417593e+00 1.064552576261472012e+02 -1.950612430881548676e+00
1.166592816349709016e+00 1.240504222521739974e+00 1.064557837679822541e+02 -1.893445117388898868e+00
1.204483963178062611e+00 1.985783438747579455e+00 1.064601593218846318e+02 -1.926575483743045547e+00
2.103173433143367355e+00 2.215585512691959469e+00 1.064691248685027745e+02 -2.061987972592335350e+00
2.768377348195389054e+00 1.242661516702160629e+00 1.064736004318193210e+02 -1.892708085534970497e+00
2.931299251419283269e+00 1.195310401252463572e+00 1.064738437918629330e+02 -1.910093487721311378e+00
3.116217060180745513e+00 1.099967832170849702e+00 1.064854110612686355e+02 -1.953071590706273675e+00
1.078852816124049596e-01 1.046061566030847434e+00 1.064861860613087572e+02 -1.982374824661207402e+00
2.934380235107981516e+00 2.032472149705929709e+00 1.064938505942966600e+02 -1.948465377389933639e+00
7.191162115656555276e-01 1.037787971745161242e+00 1.064946689811009151e+02 -1.987209968188521803e+00
2.571334349781833062e+00 2.053571704670555942e+00 1.065076892508983804e+02 -1.959242878898113993e+00
1.944221012527600712e+00 9.939247695934010363e-01 1.065097045019134185e+02 -2.014407803969383792e+00
2.236297535674776960e+00 1.021986427195392455e+00 1.065173098900658033e+02 -1.996701688903940175e+00
5.989612003582427402e-01 2.207027147199037032e+00 1.065203919154677976e+02 -2.055609046895827685e+00
1.256021192055764235e+00 1.994595281382603780e+00 1.065553341629220654e+02 -1.930504227828858888e+00
2.755424283125950113e-01 2.210740566253940997e+00 1.065637961125511168e+02 -2.058362832044279944e+00
1.523600306358641632e+00 2.111699523165041281e+00 1.065660111459579866e+02 -1.991909793067959678e+00
1.383451510807002238e+00 2.043696188549628090e+00 1.065734964222003782e+02 -1.954128637406793434e+00
2.240862736281819423e+00 2.192845672098413523e+00 1.065804608573771048e+02 -2.045287526004704759e+00
7.984647919016278905e-01 2.151866924083094545e+00 1.065864623065075705e+02 -2.017152717424918862e+00
9.998827623227848349e-01 2.055639675104458330e+00 1.065869276365112484e+02 -1.960329519945334109e+00
1.906939757761236365e+00 2.218260438060288386e+00 1.065903606117451545e+02 -2.064005163811764909e+00
1.592035077479162952e+00 1.077617933317589483e+00 1.065960613190720778e+02 -1.964764782766743600e+00
4.139838596425149952e-01 2.222355132661617994e+00 1.065961288479848861e+02 -2.067114820186350066e+00
9.898305672450076198e-01 1.162703675929814606e+00 1.066013226591489342e+02 -1.923566290977904103e+00
2.781225973117603001e+00 1.990173501468703643e+00 1.066126211799715691e+02 -1.928521149984800065e+00
1.039260553101143181e+00 2.036438057274237767e+00 1.066166371877634020e+02 -1.950448389785911951e+00
1.359684836321110257e+00 2.033469313854347149e+00 1.066179823955888395e+02 -1.948962124583021094e+00
1.063089750383008791e+00 2.025336324237263952e+00 1.066205782480437563e+02 -1.944946723013808665e+00
1.270002926651839559e+00 2.000111053054252075e+00 1.066361635088137803e+02 -1.933010934231915723e+00
2.901179225982935872e+00 1.205911102243752531e+00 1.066436784268765905e+02 -1.905979558658047024e+00
6.677555088878872613e-01 2.194328884576406402e+00 1.066492539138603775e+02 -2.046352666915085550e+00
4.682309935417627855e-01 2.222350596424369051e+00 1.066526329425557549e+02 -2.067111360564279021e+00
1.711404859450483595e+00 2.183039015188745768e+00 1.066610559003984235e+02 -2.038328548242485105e+00
2.617636583788859994e+00 1.192190133456491719e+00 1.066616917873809314e+02 -1.911329088604652338e+00
3.140703634282236756e+00 2.133542823161679092e+00 1.066640943845871590e+02 -2.005357677230883873e+00
1.374394118700263956e+00 2.041812635040356927e+00 1.066849731975396054e+02 -1.953167211663993985e+00
1.408938280652594521e+00 2.058502142333121121e+00 1.066864001107719275e+02 -1.961842656664697149e+00
1.998736671021866806e+00 9.904443576048727049e-01 1.066943674463022234e+02 -2.016681164042588570e+00
1.020391230876732891e+00 1.177596675126154402e+00 1.066955280482298747e+02 -1.917258147991010020e+00
1.709942607288860383e+00 2.183327527559687731e+00 1.067138428817834210e+02 -2.038531221763924872e+00
1.800344618008635100e+00 1.010567986349911740e+00 1.067290603841582310e+02 -2.003773696704790552e+00
1.518514047574271775e+00 2.112494799174502003e+00 1.067513822724179846e+02 -1.992387912441787812e+00
1.095614722399926855e+00 1.212379370716956561e+00 1.067639603477319383e+02 -1.903532673829084754e+00
1.066138583709590693e+00 1.198982450655053711e+00 1.067833401671945239e+02 -1.908653792359603196e+00
2.058262953980019905e+00 2.223035486945199146e+00 1.067873489819881740e+02 -2.067634070118139711e+00
7.752139595746738721e-01 2.163755374890064864e+00 1.067936351855888972e+02 -2.025061534449735134e+00
2.165855821844706153e+00 1.003599917837154187e+00 1.068044214585082159e+02 -2.008178469135121880e+00
1.297453220845886879e+00 2.012806671637663580e+00 1.068077190944817545e+02 -1.938920746004027862e+00
2.605762428032320166e+00 2.043630291369876506e+00 1.068356759976700801e+02 -1.954094925870690336e+00
1.223770833974109351e-01 2.180189273869212130e+00 1.068414382759772252e+02 -2.036333337261754473e+00
2.612567864859153932e+00 1.185694746618561668e+00 1.068433717983737239e+02 -1.913937412482500378e+00
6.514890787628847546e-01 2.200758247246247468e+00 1.068462180794809342e+02 -2.051008479259753159e+00
1.830536396137278032e+00 2.211845724884571318e+00 1.068554502235455317e+02 -2.059186524956042597e+00
1.121949538858362239e-01 1.040212135395921056e+00 1.068627466182608288e+02 -1.985783753013996122e+00
1.832246615244903509e+00 2.212224251985492440e+00 1.068637930401450262e+02 -2.059469084430246344e+00
1.220266213429811453e+00 1.997670193179808207e+00 1.068647341874015808e+02 -1.931897128932969165e+00
2.912442148450832491e+00 1.196079555237506309e+00 1.068650843959616310e+02 -1.909790638220212333e+00
2.385936161150596924e+00 1.069141168391053220e+00 1.068651010841620632e+02 -1.969367303662866941e+00
3.064496405645429800e+00 1.119169841112950703e+00 1.068819542655699735e+02 -1.943528239409427316e+00
1.487235863267823754e+00 2.100285207393697728e+00 1.068833683588193821e+02 -1.985141937938245338e+00
1.801098298171414314e+00 1.008752949819836431e+00 1.068853479969461659e+02 -2.004914507477428387e+00
2.134293309141302775e+00 2.217023327845784042e+00 1.068874442346761953e+02 -2.063070849917337135e+00
4.171206638087427976e-01 2.225887867092728012e+00 1.068902902957366052e+02 -2.069819007588009629e+00
2.832027695871340622e+00 1.224450852402111600e+00 1.068942173370872126e+02 -1.899093574523533334e+00
1.161309728665622876e+00 1.227804947408674963e+00 1.069223579280246668e+02 -1.897889459209798790e+00
8.090559201506235532e-01 2.153020744072140058e+00 1.069287836210786509e+02 -2.017911383827577065e+00
6.825985900759788949e-01 1.021768317683026117e+00 1.069312397807546233e+02 -1.996835088780568590e+00
1.039291547085063883e-02 2.142451593945110755e+00 1.069409040082375242e+02 -2.011032853105823914e+00
1.287921721399846842e+00 1.215599301682078526e+00 1.069448629935725421e+02 -1.902332405311010000e+00
1.255204845029048055e+00 1.224414177034468976e+00 1.069528006919529304e+02 -1.899106811149453788e+00
1.348945010679446499e+00 1.190660031713494771e+00 1.069635612441724106e+02 -1.911939115585471693e+00
1.455193839534249245e-01 1.028764710959586326e+00 1.069654040416426994e+02 -1.992588454026652522e+00
2.682566337340888118e+00 1.213537071942575540e+00 1.069711927852428630e+02 -1.903099766838804996e+00
1.507309746646013471e+00 2.111460960384616392e+00 1.069897095219070877e+02 -1.991766537140248650e+00
2.798198081300709461e+00 1.227937046900369200e+00 1.069959371520338181e+02 -1.897842295507282451e+00
3.482991250904066138e-02 2.153062500187850059e+00 1.070129834908370299e+02 -2.017938875313434632e+00
7.683681720120456582e-01 2.169528268343880573e+00 1.070171319731260411e+02 -2.028975889971786017e+00
2.806278318697166707e+00 1.226380141795164969e+00 1.070177095169273116e+02 -1.898399410913916618e+00
2.007927930100153802e+00 9.870744793364177871e-01 1.070299266088208583e+02 -2.018898828623910457e+00
1.513689813264530448e+00 2.115083992688033376e+00 1.070320396519312851e+02 -1.993950506092248665e+00
1.166058247371583256e+00 1.225802075482850473e+00 1.070322583007612707e+02 -1.898606959689865814e+00
1.541108565944187658e+00 2.127279729140014286e+00 1.070371994588447251e+02 -2.001434374207217815e+00
2.964222360331378425e+00 2.058417904849807911e+00 1.070382932877904238e+02 -1.961797977871089227e+00
1.131140213644578507e+00 1.217884843834767583e+00 1.070449647588744284e+02 -1.901487600413463763e+00
2.736629517103529086e+00 1.225261450438577704e+00 1.070524692863507283e+02 -1.898801407008732900e+00
2.753562730158089167e+00 1.227175967792085931e+00 1.070536010939639908e+02 -1.898114294761400700e+00
1.564018842696700551e+00 1.083513410318665438e+00 1.070557359729520925e+02 -1.961618446597884091e+00
7.455354433766057110e-01 2.177898443302693998e+00 1.070629108689721960e+02 -2.034738199922280888e+00
1.565924689324562191e+00 2.138193051666982925e+00 1.070651396409486438e+02 -2.008306102629387802e+00
1.139779127355714072e+00 2.010479477258707792e+00 1.070917931113219908e+02 -1.937822739353722401e+00
1.731202546276553456e+00 2.194393872645206134e+00 1.071181741197324016e+02 -2.046399413144956547e+00
3.073266723769127573e+00 2.111536334083800703e+00 1.071209384105490301e+02 -1.991811790356104783e+00
4.851055964791350927e-03 2.143184757471321422e+00 1.071312459328872251e+02 -2.011504881969815806e+00
2.774583839505404548e+00 1.225576126260783161e+00 1.071462698528824262e+02 -1.898688186994096139e+00
1.504359614988642235e+00 1.109801941868114206e+00 1.071486909907474967e+02 -1.948126625896025921e+00
9.600253472465276605e-01 2.087836615274573759e+00 1.071525149505546324e+02 -1.977960162188425741e+00
9.117654360336527875e-01 2.111592993293582410e+00 1.071553501864481746e+02 -1.991845812767752522e+00
9.625282607801151080e-01 1.137375803395920260e+00 1.071558596675292563e+02 -1.934900742856477507e+00
1.683827488814487516e+00 2.181863769257395003e+00 1.071687325604675607e+02 -2.037504247925599365e+00
6.558506955043248432e-01 2.204109387171869106e+00 1.071734849842754471e+02 -2.053460262954384774e+00
1.281006744226318661e+00 1.212312730686079920e+00 1.071776290384609780e+02 -1.903557639490025544e+00
2.523711205447264128e+00 2.091983759188971614e+00 1.071826869874344652e+02 -1.980329785780927221e+00
2.585145076056574176e+00 2.061595325237954413e+00 1.071859450297481828e+02 -1.963489556291887927e+00
2.147268268393017210e-01 2.207816449693064786e+00 1.071910365406078967e+02 -2.056192587562548635e+00
1.465805549198422764e+00 2.095962662661954301e+00 1.071989998595814058e+02 -1.982624773131574925e+00
1.419153380506498863e+00 2.073923564654664986e+00 1.072003352808871455e+02 -1.970176081087242626e+00
1.246884407053747479e+00 1.219222968864539958e+00 1.072337009668932097e+02 -1.900995743311749031e+00
2.255416722926501638e+00 2.198028512324387229e+00 1.072372880361705541e+02 -2.049024047007467431e+00
8.817291013370572028e-02 1.043727666542562105e+00 1.072424938676290651e+02 -1.983729478959777914e+00
2.602654647028869839e+00 1.172190736221797147e+00 1.072447181682538400e+02 -1.919517684156299087e+00
2.880183358292662810e+00 1.201140546057869019e+00 1.072464161291861444e+02 -1.907814921359603844e+00
1.023241182331429133e+00 2.058782237726634268e+00 1.072509783731906197e+02 -1.961991282094505573e+00
6.380983340633894496e-01 2.209010644339376661e+00 1.072529214789977061e+02 -2.057077302901620275e+00
2.830656503825239589e+00 2.014448869057012370e+00 1.072739424078204138e+02 -1.939699548724661771e+00
3.135170039556721022e+00 2.140966410808998077e+00 1.072798058093475788e+02 -2.010078983673482256e+00
8.705580507226857723e-01 1.088103006695707364e+00 1.072897184475978207e+02 -1.959199873134423564e+00
1.509917723115598687e+00 1.104937010137722719e+00 1.072922772189461966e+02 -1.950557755434663143e+00
8.596467852882202498e-01 1.082751620801728265e+00 1.073040679661438332e+02 -1.962022492952951280e+00
8.012206701390404140e-01 2.162236999229462775e+00 1.073230884401442466e+02 -2.024040052376750332e+00
1.277851420668581373e+00 2.020258122673562529e+00 1.073323054015753826e+02 -1.942481121398961674e+00
2.382808918311710489e+00 2.158281808176463645e+00 1.073348610593497341e+02 -2.021394901450266346e+00
2.367894846551581889e+00 2.164030216033215659e+00 1.073386227977208449e+02 -2.025246791016096282e+00
1.952387674670935658e+00 2.230329737998085537e+00 1.073425995061506910e+02 -2.073247286045504012e+00
2.618638025172967954e+00 2.049564934012459982e+00 1.073436352040023962e+02 -1.957152973941355345e+00
1.300956811217155007e+00 1.201905121600535420e+00 1.073476341442732718e+02 -1.907519009508957808e+00
1.014142029767958864e+00 2.065449300754276241e+00 1.073540856075560441e+02 -1.965558738971576958e+00
2.285265618646082242e+00 2.191612774608873160e+00 1.073580947460289394e+02 -2.044404679482537901e+00
8.649380961511016208e-01 1.084392432845794341e+00 1.073592454865428323e+02 -1.961153144517184588e+00
1.398319485572206977e+00 1.158940028304889625e+00 1.073655913681108842e+02 -1.925201977759529504e+00
1.437984252779620498e-01 2.193609219695565660e+00 1.073864618305593694e+02 -2.045835436785018224e+00
2.584015425735550320e+00 2.066642806116655962e+00 1.073877969281717242e+02 -1.966203411509058752e+00
1.941945769281561152e+00 9.851166695289518271e-01 1.073916705156841829e+02 -2.020194718770710995e+00
1.319822385124900244e+00 1.193907046105051384e+00 1.073922570744393852e+02 -1.910647811468678237e+00
2.415706955919791010e+00 1.074709476540808506e+00 1.073926022345316653e+02 -1.966333470670234895e+00
1.015962070495632474e+00 1.161028731153712190e+00 1.073944126893132989e+02 -1.924292144936545323e+00
1.960048028306590862e+00 2.231389629069199021e+00 1.074038935866617095e+02 -2.074069980440625738e+00
1.602002385696497555e+00 1.062877297112988506e+00 1.074047253613522059e+02 -1.972828324175520009e+00
1.804237600582046852e+00 2.214209936020943292e+00 1.074089400112541028e+02 -2.060954999029251500e+00
4.354456498453204150e-01 9.831727472736396800e-01 1.074109132163670211e+02 -2.021486877524200754e+00
2.820751910967994380e+00 1.214333903283563609e+00 1.074115981178287882e+02 -1.902802689646116319e+00
2.615553529199685645e-01 2.219070597236613818e+00 1.074140273015849658e+02 -2.064618330896740961e+00
1.578741830438597615e+00 2.148858213113269855e+00 1.074152114712045858e+02 -2.015183367515603230e+00
4.693674952493731567e-03 1.073596638102397582e+00 1.074167982360617657e+02 -1.966936575675585441e+00
1.567820915195670572e+00 2.144703297534841457e+00 1.074268925878046730e+02 -2.012484976008602988e+00
1.708618426501141707e-01 2.201113233116224421e+00 1.074292092651601251e+02 -2.051267380497057591e+00
2.915816809533020582e+00 1.182134707279550723e+00 1.074539524039117140e+02 -1.915387825082356610e+00
2.296637087931733934e+00 2.189708339857229014e+00 1.074571053050074454e+02 -2.043045476048565678e+00
2.897323947384170761e+00 2.039240286813310377e+00 1.074611893179806827e+02 -1.951861418773942258e+00
1.116339646450541956e+00 2.026697155809983997e+00 1.074702390461444566e+02 -1.945612863746946308e+00
1.654296661045165096e-01 1.017456557385203464e+00 1.074752016808098034e+02 -1.999485685734140983e+00
